stop_lat,stop_id,stop_lon,stop_name
54.99725,29478,73.443235,Фабрика нетканых материалов
54.999449,29479,73.453503,СМУ Омскавтотранс
55.001681,29480,73.458555,Заречная (по требованию)
55.004973,29481,73.463507,Новостройка (ул. 1-я Учхозная)
55.007444,29482,73.465608,Школа №33
55.010483,29483,73.475024,1-я Учхозная
55.063474,28915,73.512807,пос. Загородный
55.061507,28916,73.504666,ПМК
55.058114,28917,73.508204,4-я Кленовая
55.036619,28920,73.468624,"Микрорайон ""Первокирпичный"" (конечная)"
55.036245,28963,73.468608,"Микрорайон ""Первокирпичный"" (конечная)"
55.044582,28965,73.489472,Развилка (в сторону пос. Загородный)
55.056298,28966,73.510246,В сторону пос. Загородный (по требованию)
55.058673,28967,73.507779,4-я Кленовая
55.061734,28968,73.504341,ПМК
55.063444,28969,73.512357,пос. Загородный
55.052269,29606,73.317418,Стрельникова (трамвайное кольцо)
55.050731,29607,73.316756,Бородина
55.047274,29608,73.31527,Первомайский рынок
55.043541,29609,73.313666,Кинотеатр Первомайский
55.040807,29610,73.312489,Заозёрная
55.037183,29611,73.31145,проспект Королёва
55.034097,29612,73.323428,Учхоз
55.031906,29613,73.328971,СибНИИСХоз
55.027143,29614,73.342937,пос. Рабочий
55.024082,29615,73.349097,Долгирева (по требованию)
55.022501,29616,73.351747,Долгирева
55.023527,29617,73.356512,Средняя
55.023585,29618,73.36428,24-я Северная (ул. Орджоникидзе)
55.020337,29619,73.36495,20-я Северная
55.016983,29620,73.364886,16-я Северная
55.013495,29621,73.364865,12-я Северная
55.009294,29622,73.364842,7-я Северная (ул. Орджоникидзе)
55.004549,29623,73.364817,1-я Северная
55.001711,29624,73.36586,Детская больница
55.000378,29625,73.371724,Герцена
54.99921,29626,73.379091,Чернышевского
54.999038,29627,73.38413,Кемеровская
55.000965,29628,73.391462,3-я Ремесленная
55.00343,29629,73.394322,7-я Ремесленная
55.003093,29630,73.393856,7-я Ремесленная
55.000294,29631,73.390609,3-я Ремесленная
54.998875,29632,73.38471,Кемеровская
54.999078,29633,73.379586,Чернышевского
55.000387,29634,73.371914,Герцена
55.00174,29635,73.366251,Детская больница
55.008831,29636,73.364902,7-я Северная (ул. Орджоникидзе)
55.012808,29637,73.364924,12-я Северная
55.016861,29638,73.364946,16-я Северная
55.019941,29639,73.365005,20-я Северная
55.023296,29640,73.354232,Средняя
55.022424,29641,73.351417,Долгирева
55.02398,29642,73.349276,Долгирева (по требованию)
55.02728,29643,73.342574,пос. Рабочий
55.031684,29644,73.329615,СибНИИСХоз
55.033825,29645,73.322438,Учхоз
55.035738,29646,73.315488,МЕТРО
55.037384,29647,73.311424,проспект Королёва
55.040684,29648,73.312499,Заозёрная
55.043677,29649,73.313789,Кинотеатр Первомайский
55.047343,29650,73.315364,Первомайский рынок
55.050557,29651,73.316746,Бородина
55.05295,29652,73.317957,Стрельникова (трамвайное кольцо)
55.009426,29551,73.401379,ЛДС им. Фетисова
55.009201,29542,73.400797,ЛДС им. Фетисова
55.006972,29543,73.396772,5-я Северная
54.940866,29272,73.396153,Зенькова
54.939885,29270,73.39601,Зенькова
54.905366,29656,73.363728,Школа №114
54.949711,29049,73.428666,Берко Цемента
54.948249,29050,73.432917,Завод Газоаппарат
54.945625,29051,73.438698,4-я Железнодорожная
54.974211,29681,73.439281,3-й разъезд (по требованию)
55.0046,29682,73.293706,Прибрежный микрорайон
55.005296,29683,73.29234,Прибрежный микрорайон
54.952088,29684,73.450598,По требованию (Шинная 6-я)
54.889824,29575,73.308694,пос. Мелиораторов
54.889577,29565,73.309064,пос. Мелиораторов
55.028891,29104,73.492621,пос. Степной
54.905299,29150,73.376883,19-я Марьяновская
54.905335,29151,73.376879,19-я Марьяновская
54.916107,29660,73.457808,Московка-2 (ул. Светловская)
54.913791,29661,73.461254,ТК Лента (по требованию)
54.910649,29662,73.465557,Микрорайон Уютный
54.895864,29663,73.479442,Зелёная Долина
54.887705,29664,73.483326,пос. Светлый
54.887545,29665,73.483501,пос. Светлый
54.896344,29666,73.479181,Зелёная Долина
54.911143,29667,73.465003,Микрорайон Уютный
54.973616,29571,73.305439,Школа
54.976441,29572,73.313561,Конева
54.9791,29573,73.321212,11-й микрорайон
54.915491,29696,73.443348,Фрезерная
54.91882,29697,73.436607,Строительный рынок Южный
55.056082,28548,73.315651,Стрельникова (ул. Коммунальная)
55.055039,28549,73.308558,Газтехнология
55.053674,28550,73.303584,Коммунальная
55.051709,28551,73.299196,Сады (ул. Химиков)
55.036631,29059,73.277563,Больничный городок
55.012781,29065,73.446806,"По требованию (Успешная, 51)"
55.010841,29066,73.453635,Кирпичный завод (конечная)
55.011144,29067,73.454319,Кирпичный завод (конечная)
55.012973,29068,73.446693,"По требованию (Успешная, 51)"
55.036433,29073,73.277482,Больничный городок
55.050829,28544,73.298754,Сады (ул. Химиков)
55.053888,28545,73.304527,Коммунальная
55.055107,28546,73.308952,Газтехнология
55.055888,28547,73.316754,Стрельникова (ул. Коммунальная)
54.935862,28372,73.509019,пос. Дальний
54.934798,28373,73.501806,Вагоноремонтное депо
54.93286,28374,73.494928,Кирпичный завод (ул. 6-я Ленинградская)
54.927568,28375,73.498322,3-я Станционная
54.993114,28722,73.249157,Дианова
54.991172,28723,73.248812,Дергачёва
54.990626,28724,73.248778,Дергачёва
54.928867,28463,73.498011,3-я Станционная
54.932813,28464,73.49486,Кирпичный завод (ул. 6-я Ленинградская)
54.934764,28465,73.501729,Вагоноремонтное депо
54.935769,28466,73.508534,пос. Дальний
54.974142,29685,73.273333,пос. Чукреевка
55.003387,29580,73.310963,пос. Рыбачий
55.003577,29588,73.311895,пос. Рыбачий
54.974215,29686,73.273444,пос. Чукреевка
54.891846,29078,73.420679,Поворот (в сторону ул. Гашека)
54.891883,29077,73.421885,Поворот (в сторону ул. Гашека)
55.006981,29592,73.506308,Сады Молния (конечная)
55.00432,29593,73.51334,Сады Молния
54.999116,29594,73.509686,Воинская часть (Сыропятский тракт)
54.995627,29595,73.49579,Пансионат (Сыропятский тракт)
54.995642,29596,73.496012,Пансионат (Сыропятский тракт)
54.999164,29597,73.51003,Воинская часть (Сыропятский тракт)
55.00429,29598,73.513527,Сады Молния
55.007009,29599,73.506357,Сады Молния (конечная)
54.984727,28569,73.374971,Любинский проспект
54.985136,28981,73.438422,Трамвайное кольцо (ул. 3-й разъезд)
54.984521,28982,73.433903,25-я линия (ул. Лермонтова)
54.984162,28983,73.425975,20-я линия (ул. Лермонтова)
54.983698,28984,73.416505,14-я линия
54.983614,28977,73.415513,14-я линия
54.984107,28978,73.425567,20-я линия (ул. Лермонтова)
54.984424,28979,73.432552,25-я линия (ул. Лермонтова)
54.984896,28980,73.438875,Трамвайное кольцо (ул. 3-й разъезд)
55.066207,29382,73.274701,Завод ОРЗ
55.062725,29383,73.283345,ОЗПМ
55.061406,29384,73.290972,Комбинатская
55.059261,29385,73.302949,Поворот (ул. Комбинатская)
55.055825,29386,73.301828,ОСПК
55.056976,29378,73.302683,ОСПК
55.059315,29379,73.302865,Поворот (ул. Комбинатская)
55.061608,29380,73.290053,Комбинатская
55.062681,29381,73.283865,ОЗПМ
54.9728,29494,73.383825,Магазин Радость
54.97349,29495,73.395538,СКК им. Блинова
55.061045,29605,73.435803,Северо-Восточное кладбище
54.987595,28568,73.372714,Драмтеатр
54.981086,28570,73.377157,Краеведческий музей
54.974032,28571,73.378543,Дом одежды
54.9711,28572,73.379095,Магазин 1000 мелочей
55.066246,29553,73.173815,Садоводческое товарищество Север
55.132087,29554,73.184994,"Микрорайон ""Новоалександровский"""
55.131817,29555,73.184883,"Микрорайон ""Новоалександровский"""
55.081468,29556,73.223368,ТЭЦ-4
55.066225,29557,73.173641,Садоводческое товарищество Север
54.913924,28775,73.436309,Гараж (ПАТП-4)
54.92197,28776,73.428192,10-я Чередовая
54.921992,28777,73.419442,Магазин (ул. 10-я Чередовая)
54.921955,28749,73.418809,Магазин (ул. 10-я Чередовая)
54.921935,28750,73.428936,10-я Чередовая
54.913887,28751,73.436017,Гараж (ПАТП-4)
54.983423,29687,73.374746,Партизанская
54.971965,29688,73.361549,Мотодром
54.975044,29689,73.360431,Автошкола (ул. 3-я Островская)
54.978076,29690,73.35569,Технический участок
54.981266,29691,73.353665,Большая Островка
54.981478,29692,73.353299,Большая Островка
54.977941,29693,73.355811,Технический участок
54.974836,29694,73.360569,Автошкола (ул. 3-я Островская)
54.972048,29695,73.36151,Мотодром
54.9204,29657,73.357549,ПТУ-2
54.920424,29658,73.357498,ПТУ-2
55.041118,29390,73.444149,Онкодиспансер
54.963211,29698,73.216314,Сады Нефтехимик
54.972278,29699,73.225693,Санина
54.976075,29700,73.228586,Толмачёва
54.9807,29701,73.229524,Верхнеднепровская
54.986652,29702,73.230519,8-я Солнечная
54.986499,29703,73.230431,8-я Солнечная
54.980841,29704,73.229485,Верхнеднепровская
54.975889,29705,73.228471,Толмачёва
54.971842,29706,73.225158,Санина
54.963124,29707,73.216153,Сады Нефтехимик
54.921735,29458,73.29712,Кожзавод
54.919058,29459,73.308507,Перова
54.91903,29456,73.309034,Перова
54.92184,29457,73.297282,Кожзавод
54.923687,28701,73.423127,ул.Крымская (конечная)
54.924956,28747,73.416986,Полторацкого
54.923687,28748,73.423088,ул.Крымская (конечная)
55.035494,29541,73.417282,ТК Лента
55.006775,29544,73.389697,РЭО ГАИ
55.006892,29545,73.382193,17-й Военный городок
55.008836,29546,73.374987,7-я Северная (ул. Герцена)
55.008359,29547,73.380707,Красный Пахарь
55.006834,29548,73.383193,17-й Военный городок
55.006722,29549,73.387875,РЭО ГАИ
55.006958,29550,73.397563,5-я Северная
55.035642,29552,73.417291,ТК Лента
54.995866,29576,73.401719,Трикотажная фабрика
54.994721,29577,73.395461,Школа (ул. Депутатская)
54.992844,29578,73.390408,Депутатская (по требованию)
54.988095,29579,73.385415,ДОСААФ (ул. Подгорная)
55.0015,29581,73.317158,пос. Рыбачий-3
54.998712,29582,73.322366,пос. Рыбачий-2
54.996659,29583,73.326106,пос. Рыбачий-1
54.988223,28717,73.277876,Восточная
54.990321,28718,73.273625,Ватутина
55.04284,29054,73.262091,пос. Ермак
55.04512,29055,73.270923,1-я Заводская
55.046717,29056,73.27739,Ромашка
54.993151,29374,73.542851,Сады Космос
55.005737,28326,73.396924,11-я Ремесленная
54.945368,29447,73.302322,Ключевая
54.98562,29235,73.374532,Любинский проспект
54.991361,29349,73.320388,Крупской
